"Basin","Subbasin","Date","Year","Month","Avg_rainfall","Agency_name"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-15","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-16","2023","03","0.0001768342","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-17","2023","03","1.498708897","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-18","2023","03","1.0114241626","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-19","2023","03","2.573794121","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-20","2023","03","8.4925909422","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-21","2023","03","5.234274935","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-22","2023","03","0.5801816287","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-24","2023","03","9.9451135712","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-23","2023","03","0.0847267154","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-25","2023","03","2.7134711696","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Ponnaiyar and other","2023-03-26","2023","03","0.8051399162","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-01","2023","03","3.0287932988","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-02","2023","03","0.8169087423","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-03","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-05","2023","03","0.0004492239","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-06","2023","03","0.0314935382","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-07","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-08","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-09","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-10","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-11","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-12","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-14","2023","03","NA","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-15","2023","03","0.0004934369","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-16","2023","03","0.1623202398","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-17","2023","03","5.5149099878","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-18","2023","03","2.0842975698","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-19","2023","03","1.4787486688","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-20","2023","03","0.7839655166","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-21","2023","03","5.5942972434","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-22","2023","03","2.3090195787","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-24","2023","03","0.7976656458","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-23","2023","03","0.2174153613","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-25","2023","03","0.5492578254","NRSC VIC MODEL"
"East flowing rivers between Pennar and Kanyakumari Basin","Vaippar and others","2023-03-26","2023","03","2.3522154317","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-01","2023","03","0.1053336783","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-02","2023","03","0.0476056866","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-03","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-05","2023","03","5.83096E-5","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-06","2023","03","0.0300634077","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-07","2023","03","0.0509074991","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-08","2023","03","0.0041754492","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-09","2023","03","1.6650261321","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-10","2023","03","0.1818363686","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-11","2023","03","0.0053229354","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-12","2023","03","0.0468132921","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-13","2023","03","1.5979111296","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-14","2023","03","0.7059951661","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-15","2023","03","0.6484314914","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-16","2023","03","0.6238202352","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-17","2023","03","0.8149836196","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-18","2023","03","5.7502433236","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-19","2023","03","3.0625142575","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-20","2023","03","2.0305352787","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-21","2023","03","9.9669561103","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-22","2023","03","3.7123379309","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-24","2023","03","1.54754E-5","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-23","2023","03","0.1240477154","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-25","2023","03","5.1027362007","NRSC VIC MODEL"
"Ganga Basin","Above Ramganga Confluence","2023-03-26","2023","03","4.2728648194","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-01","2023","03","0.0004677368","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-02","2023","03","0.0029837778","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-03","2023","03","0.0002107426","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-04","2023","03","0.4697843583","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-05","2023","03","1.5305010014","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-06","2023","03","0.0296164188","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-07","2023","03","1.3967905675","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-08","2023","03","0.5093086815","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-09","2023","03","0.9398479816","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-10","2023","03","0.0205706499","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-11","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-12","2023","03","0.0011239869","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-14","2023","03","4.34835E-5","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-15","2023","03","0.0264034057","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-16","2023","03","0.0388792204","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-17","2023","03","0.5714627842","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-18","2023","03","4.5646612049","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-19","2023","03","0.6482175714","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-20","2023","03","5.5796920396","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-21","2023","03","1.163169656","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-22","2023","03","0.0170520239","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-23","2023","03","0.8484175625","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-24","2023","03","0.1438289218","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-25","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Banas","2023-03-26","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-01","2023","03","8.553E-6","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-02","2023","03","0.046869764","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-03","2023","03","0.070686718","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-04","2023","03","0.0055456369","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-06","2023","03","0.0158484136","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-07","2023","03","0.020125466","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-08","2023","03","0.0026559155","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-09","2023","03","0.1424416601","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-10","2023","03","0.044671735","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-11","2023","03","1.1466295301","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-12","2023","03","0.4589403992","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-13","2023","03","0.0270458272","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-14","2023","03","0.0023226368","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-15","2023","03","0.014847563","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-16","2023","03","0.1827486881","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-18","2023","03","1.7821068204","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-17","2023","03","7.6059300173","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-19","2023","03","15.3112399961","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-20","2023","03","13.1184945601","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-21","2023","03","3.6994091545","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-22","2023","03","1.4394654224","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-24","2023","03","0.3557132182","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-23","2023","03","0.1757535626","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-25","2023","03","0.0069490975","NRSC VIC MODEL"
"Ganga Basin","Bhagirathi and others (Ganga Lower)","2023-03-26","2023","03","0.0833265444","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-01","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-02","2023","03","9.44946E-5","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-03","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-04","2023","03","0.0440539385","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-05","2023","03","0.9171161219","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-06","2023","03","0.4154783831","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-07","2023","03","0.5680065491","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-08","2023","03","0.1019296977","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-09","2023","03","2.464450981","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-10","2023","03","0.3519506661","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-11","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-12","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-14","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-15","2023","03","0.3604920324","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-16","2023","03","0.153041403","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-17","2023","03","0.148405649","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-18","2023","03","12.826163065","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-19","2023","03","2.0918362419","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-20","2023","03","6.8522358609","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-21","2023","03","4.1568953428","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-22","2023","03","2.93348E-5","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-23","2023","03","0.3063396011","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-24","2023","03","0.1700662931","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-25","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Lower","2023-03-26","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-01","2023","03","0.1138519146","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-02","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-03","2023","03","2.65455E-5","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-04","2023","03","0.0466526307","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-05","2023","03","0.49343029","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-06","2023","03","0.0643806114","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-07","2023","03","7.2963294761","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-08","2023","03","0.0461783034","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-09","2023","03","1.3582775869","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-10","2023","03","0.0238605624","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-11","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-12","2023","03","0.0314183439","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-14","2023","03","0.0011560661","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-15","2023","03","0.020246882","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-16","2023","03","1.1086160579","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-18","2023","03","2.7406087918","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-17","2023","03","0.8254300706","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-19","2023","03","2.5883177944","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-20","2023","03","3.5055850782","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-21","2023","03","0.6578324723","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-22","2023","03","0.0410376423","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-24","2023","03","0.0500458024","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-23","2023","03","0.1942418205","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-25","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Chambal Upper","2023-03-26","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-01","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-02","2023","03","0.004411222","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-03","2023","03","0.0006810277","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-04","2023","03","0.0001404786","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-06","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-07","2023","03","0.0022181749","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-08","2023","03","0.015638023","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-09","2023","03","0.2743936961","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-10","2023","03","0.0771711257","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-11","2023","03","3.0093845457","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-12","2023","03","0.0246120599","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-14","2023","03","0.0005204206","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-15","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-16","2023","03","0.0124443744","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-18","2023","03","1.0852932666","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-17","2023","03","9.8862129765","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-19","2023","03","22.3333151283","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-20","2023","03","7.3264880442","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-21","2023","03","0.6656217515","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-22","2023","03","3.433394249","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-23","2023","03","0.2516670284","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-24","2023","03","0.0007233775","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-25","2023","03","0.0003128117","NRSC VIC MODEL"
"Ganga Basin","Damodar","2023-03-26","2023","03","0.3361036731","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-01","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-02","2023","03","5.47504E-5","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-03","2023","03","3.15107E-5","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-06","2023","03","3.15107E-5","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-07","2023","03","0.0003908471","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-08","2023","03","0.1353781002","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-09","2023","03","0.446627762","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-10","2023","03","0.021160908","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-11","2023","03","0.0253027006","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-12","2023","03","0.0291618707","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-14","2023","03","4.19673E-5","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-15","2023","03","0.015604257","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-16","2023","03","0.0819564967","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-17","2023","03","1.7342740632","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-18","2023","03","1.017881256","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-19","2023","03","5.8403870008","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-20","2023","03","4.6336654836","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-21","2023","03","5.6387725944","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-22","2023","03","2.538926684","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-23","2023","03","0.0013231883","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-24","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-25","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Gandak and others","2023-03-26","2023","03","0.1019977973","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-01","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-02","2023","03","7.3544E-5","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-03","2023","03","0.0004072836","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-05","2023","03","0.0162514211","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-06","2023","03","0.0855465673","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-07","2023","03","0.000303737","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-08","2023","03","0.2268450967","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-09","2023","03","0.1582639694","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-10","2023","03","0.0002146201","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-11","2023","03","0.0076386802","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-12","2023","03","0.0023434405","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-13","2023","03","0.2418162968","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-14","2023","03","0.6268401336","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-15","2023","03","0.591924949","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-16","2023","03","0.106594949","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-17","2023","03","0.9965903369","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-18","2023","03","1.2849360896","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-19","2023","03","1.8486313596","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-20","2023","03","4.500430108","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-21","2023","03","6.1982285621","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-22","2023","03","9.0653490321","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-24","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-23","2023","03","0.1053032707","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-25","2023","03","1.3237630816","NRSC VIC MODEL"
"Ganga Basin","Ghaghara","2023-03-26","2023","03","0.3810296688","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-01","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-02","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-03","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-04","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-05","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-06","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-07","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-08","2023","03","0.5109409663","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-09","2023","03","0.0078428081","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-10","2023","03","0.220500668","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-11","2023","03","7.11326E-5","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-12","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-13","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-14","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-15","2023","03","NA","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-16","2023","03","0.0445142496","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-17","2023","03","0.5139283467","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-18","2023","03","0.3365534063","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-19","2023","03","2.5423523731","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-20","2023","03","6.9210440816","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-21","2023","03","1.380725316","NRSC VIC MODEL"
"Ganga Basin","Ghaghara Confluence to Gomti confluence","2023-03-22","2023","03","6.1021743146","NRSC VIC MODEL"
