"Reservoir_name","Basin","Subbasin","Agency_name","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-01","2022","12","24","0.00261","0.00095","21.88"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-02","2022","12","24","0.00261","0.00095","21.88"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-03","2022","12","24","0.00261","0.00094","21.85"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-04","2022","12","24","0.00261","0.00093","21.83"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-05","2022","12","24","0.00261","0.00092","21.8"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-06","2022","12","24","0.00261","0.00092","21.8"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-07","2022","12","24","0.00261","0.00091","21.78"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-08","2022","12","24","0.00261","0.00089","21.73"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-09","2022","12","24","0.00261","0.00086","21.66"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-10","2022","12","24","0.00261","0.00084","21.6"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-11","2022","12","24","0.00261","0.0008","21.51"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-12","2022","12","24","0.00261","0.00076","21.42"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-13","2022","12","24","2.61E-6","0.00073","21.33"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-14","2022","12","24","2.61E-6","0.00068","21.21"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-15","2022","12","24","2.61E-6","0.00064","21.1"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-16","2022","12","24","2.61E-6","0.00064","21.1"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-17","2022","12","24","2.61E-6","0.00062","21.05"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-18","2022","12","24","2.61E-6","NA","NA"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-19","2022","12","24","2.61E-6","0.0006","21"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-20","2022","12","24","2.61E-6","0.00059","20.99"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-21","2022","12","24","2.61E-6","0.00057","20.9"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-22","2022","12","24","2.61E-6","0.00055","20.84"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-23","2022","12","24","2.61E-6","0.00057","20.9"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-24","2022","12","24","2.61E-6","NA","NA"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-25","2022","12","24","2.61E-6","NA","NA"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-26","2022","12","24","2.61E-6","0.00052","20.73"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-27","2022","12","24","2.61E-6","0.00051","20.7"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-28","2022","12","24","2.61E-6","0.0005","20.67"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-29","2022","12","24","2.61E-6","0.0005","20.65"
"Advana","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-30","2022","12","24","2.61E-6","0.00049","20.62"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-01","2022","12","73.76","0.02209","0.01392","71.92"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-02","2022","12","73.76","0.02209","0.01397","71.94"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-03","2022","12","73.76","0.02209","0.01271","71.64"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-04","2022","12","73.76","0.02209","0.01275","71.65"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-05","2022","12","73.76","0.02209","0.01275","71.65"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-06","2022","12","73.76","0.02209","0.01275","71.65"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-07","2022","12","73.76","0.02209","0.0128","71.66"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-08","2022","12","73.76","0.02209","0.01288","71.68"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-09","2022","12","73.76","0.02209","0.01288","71.68"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-10","2022","12","73.76","0.02209","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-11","2022","12","73.76","0.02209","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-12","2022","12","73.76","0.02209","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-13","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-14","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-15","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-16","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-17","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-18","2022","12","73.76","2.209E-5","NA","NA"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-19","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-20","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-21","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-22","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-23","2022","12","73.76","2.209E-5","0.01292","71.69"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-24","2022","12","73.76","2.209E-5","NA","NA"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-25","2022","12","73.76","2.209E-5","NA","NA"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-26","2022","12","73.76","2.209E-5","0.0128","71.66"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-27","2022","12","73.76","2.209E-5","0.0128","71.66"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-28","2022","12","73.76","2.209E-5","0.0128","71.66"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-29","2022","12","73.76","2.209E-5","0.0128","71.66"
"Aji - II","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-30","2022","12","73.76","2.209E-5","0.0128","71.66"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-01","2022","12","147.52","0.02643","0.01806","146.07"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-02","2022","12","147.52","0.02643","0.01837","146.13"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-03","2022","12","147.52","0.02643","0.01865","146.19"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-04","2022","12","147.52","0.02643","0.01865","146.19"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-05","2022","12","147.52","0.02643","0.01865","146.19"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-06","2022","12","147.52","0.02643","0.0188","146.22"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-07","2022","12","147.52","0.02643","0.01865","146.19"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-08","2022","12","147.52","0.02643","0.01851","146.16"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-09","2022","12","147.52","0.02643","0.01837","146.13"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-10","2022","12","147.52","0.02643","0.01823","146.1"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-11","2022","12","147.52","0.02643","0.01806","146.07"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-12","2022","12","147.52","0.02643","0.0179","146.04"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-13","2022","12","147.52","2.643E-5","0.01773","146.01"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-14","2022","12","147.52","2.643E-5","0.01757","145.98"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-15","2022","12","147.52","2.643E-5","0.01741","145.95"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-16","2022","12","147.52","2.643E-5","0.01725","145.92"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-17","2022","12","147.52","2.643E-5","0.01709","145.89"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-18","2022","12","147.52","2.643E-5","NA","NA"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-19","2022","12","147.52","2.643E-5","0.01677","145.83"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-20","2022","12","147.52","2.643E-5","0.01661","145.8"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-21","2022","12","147.52","2.643E-5","0.01645","145.77"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-22","2022","12","147.52","2.643E-5","0.0163","145.74"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-23","2022","12","147.52","2.643E-5","0.01608","145.7"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-24","2022","12","147.52","2.643E-5","NA","NA"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-25","2022","12","147.52","2.643E-5","NA","NA"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-26","2022","12","147.52","2.643E-5","0.01559","145.6"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-27","2022","12","147.52","2.643E-5","0.01546","145.57"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-28","2022","12","147.52","2.643E-5","0.01532","145.54"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-29","2022","12","147.52","2.643E-5","0.01515","145.5"
"Aji-I","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-30","2022","12","147.52","2.643E-5","0.015","145.47"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-01","2022","12","53.15","0.04975","0.02954","51.37"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-02","2022","12","53.15","0.04975","0.02829","51.24"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-03","2022","12","53.15","0.04975","0.02666","51.07"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-04","2022","12","53.15","0.04975","0.02548","50.93"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-05","2022","12","53.15","0.04975","0.02455","50.8"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-06","2022","12","53.15","0.04975","0.02355","50.66"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-07","2022","12","53.15","0.04975","0.02248","50.51"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-08","2022","12","53.15","0.04975","0.02133","50.35"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-09","2022","12","53.15","0.04975","0.02083","50.28"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-10","2022","12","53.15","0.04975","0.02055","50.24"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-11","2022","12","53.15","0.04975","0.02012","50.18"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-12","2022","12","53.15","0.04975","0.02012","50.18"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-13","2022","12","53.15","4.975E-5","0.02269","50.54"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-14","2022","12","53.15","4.975E-5","0.01962","50.11"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-15","2022","12","53.15","4.975E-5","0.01933","50.07"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-16","2022","12","53.15","4.975E-5","0.01912","50.04"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-17","2022","12","53.15","4.975E-5","0.01883","50"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-18","2022","12","53.15","4.975E-5","NA","NA"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-19","2022","12","53.15","4.975E-5","0.01841","49.92"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-20","2022","12","53.15","4.975E-5","0.01819","49.88"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-21","2022","12","53.15","4.975E-5","0.01819","49.88"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-22","2022","12","53.15","4.975E-5","0.01793","49.83"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-23","2022","12","53.15","4.975E-5","0.01793","49.83"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-24","2022","12","53.15","4.975E-5","NA","NA"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-25","2022","12","53.15","4.975E-5","NA","NA"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-26","2022","12","53.15","4.975E-5","0.01761","49.77"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-27","2022","12","53.15","4.975E-5","0.01751","49.75"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-28","2022","12","53.15","4.975E-5","0.0174","49.73"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-29","2022","12","53.15","4.975E-5","0.01708","49.67"
"Aji-III","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-30","2022","12","53.15","4.975E-5","0.01523","49.32"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-01","2022","12","20.4","0.03983","0.01925","18.57"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-02","2022","12","20.4","0.03983","0.01908","18.55"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-03","2022","12","20.4","0.03983","0.01891","18.53"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-04","2022","12","20.4","0.03983","0.01874","18.51"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-05","2022","12","20.4","0.03983","0.01857","18.49"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-06","2022","12","20.4","0.03983","0.01857","18.49"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-07","2022","12","20.4","0.03983","0.01839","18.47"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-08","2022","12","20.4","0.03983","0.01822","18.45"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-09","2022","12","20.4","0.03983","0.01805","18.43"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-10","2022","12","20.4","0.03983","0.01788","18.41"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-11","2022","12","20.4","0.03983","0.01771","18.39"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-12","2022","12","20.4","0.03983","0.01753","18.37"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-13","2022","12","20.4","3.983E-5","0.01736","18.35"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-14","2022","12","20.4","3.983E-5","0.01728","18.34"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-15","2022","12","20.4","3.983E-5","0.0171","18.32"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-16","2022","12","20.4","3.983E-5","0.01693","18.3"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-17","2022","12","20.4","3.983E-5","0.01676","18.28"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-18","2022","12","20.4","3.983E-5","NA","NA"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-19","2022","12","20.4","3.983E-5","0.01642","18.24"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-20","2022","12","20.4","3.983E-5","0.01625","18.22"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-21","2022","12","20.4","3.983E-5","0.01616","18.21"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-22","2022","12","20.4","3.983E-5","0.01607","18.2"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-23","2022","12","20.4","3.983E-5","0.01599","18.19"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-24","2022","12","20.4","3.983E-5","NA","NA"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-25","2022","12","20.4","3.983E-5","NA","NA"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-26","2022","12","20.4","3.983E-5","0.01573","18.16"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-27","2022","12","20.4","3.983E-5","0.01564","18.15"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-28","2022","12","20.4","3.983E-5","0.01556","18.14"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-29","2022","12","20.4","3.983E-5","0.01547","18.13"
"Aji-IV","West flowing rivers of Kutch and Saurashtra including Luni Basin","Drainage of Rann","Gujarat","2022-12-30","2022","12","20.4","3.983E-5","0.01539","18.12"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-01","2022","12","182.31","0.01055","0.009","181.4"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-02","2022","12","182.31","0.01055","0.00892","181.35"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-03","2022","12","182.31","0.01055","0.00892","181.35"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-04","2022","12","182.31","0.01055","0.00884","181.3"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-05","2022","12","182.31","0.01055","0.00884","181.3"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-06","2022","12","182.31","0.01055","0.00877","181.25"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-07","2022","12","182.31","0.01055","0.00877","181.25"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-08","2022","12","182.31","0.01055","0.00854","181.1"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-09","2022","12","182.31","0.01055","0.00846","181.05"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-10","2022","12","182.31","0.01055","0.00831","180.95"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-11","2022","12","182.31","0.01055","0.00823","180.9"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-12","2022","12","182.31","0.01055","0.00815","180.85"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-13","2022","12","182.31","1.055E-5","0.00808","180.8"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-14","2022","12","182.31","1.055E-5","0.00793","180.7"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-15","2022","12","182.31","1.055E-5","NA","NA"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-16","2022","12","182.31","1.055E-5","0.00777","180.6"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-17","2022","12","182.31","1.055E-5","0.00777","180.6"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-18","2022","12","182.31","1.055E-5","NA","NA"
"Ambajal","West flowing rivers of Kutch and Saurashtra including Luni Basin","Bhadar and other west flowing rivers","Gujarat","2022-12-19","2022","12","182.31","1.055E-5","0.0077","180.55"
